"MB51_ID","MB51_TRANSACTION_DATE","MB51_MATERIAL_CODE","MB51_DESCRIPTION","MB51_POSTING_DATE","MB51_MATERIAL_DOC","MB51_QUANTITY","MB51_UNIT","MB51_LOCATION","MB51_BATCH","MB51_MANUFACTURE_DATE","MB51_TIME","MB51_ORDER","MB51_USERNAME","MB51_HEADER_TEXT","MB51_RESERVATION","MB51_TEXT","MB51_GOODS_RECIPIENT","MB51_PLANT","MB51_BASE_UNIT","MB51_COMPANY_CODE","MB51_COST_CENTER","MB51_DOCUMENT_DATE","MB51_ENTRY_DATE","MB51_GL","MB51_MATERIAL_DOC_YEAR","MB51_MVT","MB51_MOVEMENT_TEXT","MB51_ORDER_UNIT","MB51_NAME1","MB51_QUANTITY_PURCHASE","MB51_PURCHASE_ORDER","MB51_REFERENCE","MB51_SALES_ORDER","MB51_SALES_ORDER1","MB51_VENDOR","MB51_UNLOADING_POINT","MB51_VALUATION_TYPE","MB51_SPECIAL_STOCK","MB51_AMOUNT","FILE_LOG_ID","MB51_FLAG"
"13426643","2026-07-08","57000004","เมล็ดกาแฟ Clean Robusta B","2026-07-07","5006705744","147.700","KG","P002","260616-BBB",NULL,"14:24:56","301000000212","SUTEESEA",NULL,"0","R.BBB L.16/06/2026",NULL,"0328","G","0003",NULL,"2026-07-07","2026-07-08","53001004","2026","101","GR for order","KG","โรงคั่วสุวรรณภูมิ","147700.00",NULL,"R.BBB 07-07-26",NULL,NULL,NULL,NULL,NULL,NULL,"23723.57","9564",NULL
"13438428","2026-07-09","54000541","แอตลาส_เติมแก๊ส LPG ขนาด48Kg.2หัว","2026-07-09","5006745209","15.000","PC","M004","07-26",NULL,"15:46:30",NULL,"WANTILER","305058103","0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-09","2026-07-09",NULL,"2026","101","GR goods receipt","PC","โรงคั่วสุวรรณภูมิ","15.00","305058103","IVV0082607080823",NULL,NULL,"2048975",NULL,NULL,NULL,"15525.00","9570",NULL
"13438429","2026-07-09","59000001","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.","2026-07-09","4915827986","-20.000","BAG","P004","090426-T/B",NULL,"14:24:05",NULL,"CHONMPRA",NULL,"0",NULL,"0001100193","0328","G","0003",NULL,"2026-07-09","2026-07-09","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-10000.00",NULL,"2000125374",NULL,NULL,NULL,NULL,NULL,NULL,"-3396.40","9570",NULL
"13439111","2026-07-09","58000002","WIPF WICOVALVE W009","2026-07-09","4915824735","-20000.000","PC","M003","20260511",NULL,"14:09:10",NULL,"SUTTISIT02",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-09","2026-07-09",NULL,"2026","301","TF trfr plnt to plnt",NULL,"โรงคั่วสุวรรณภูมิ","-20000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9570",NULL
"13439112","2026-07-09","58000002","WIPF WICOVALVE W009","2026-07-09","4915824735","20000.000","PC","P003","20260511",NULL,"14:09:10",NULL,"SUTTISIT02",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-09","2026-07-09",NULL,"2026","301","TF trfr plnt to plnt",NULL,"โรงคั่วสุวรรณภูมิ","20000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9570",NULL
"13439113","2026-07-09","58000004","Film roll All cafe500g.420mm*900m","2026-07-09","4915824735","24000.000","PC","M003","20260609",NULL,"14:09:10",NULL,"SUTTISIT02",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-09","2026-07-09",NULL,"2026","301","TF trfr plnt to plnt",NULL,"โรงคั่วสุวรรณภูมิ","24000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9570",NULL
"13439114","2026-07-09","58000004","Film roll All cafe500g.420mm*900m","2026-07-09","4915824735","-24000.000","PC","P003","20260609",NULL,"14:09:10",NULL,"SUTTISIT02",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-09","2026-07-09",NULL,"2026","301","TF trfr plnt to plnt",NULL,"โรงคั่วสุวรรณภูมิ","-24000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9570",NULL
"13439115","2026-07-09","58000006","All Cafe ลังกระดาษ (287*240*177 mm.)","2026-07-09","4915824735","2920.000","PC","P003","20260629",NULL,"14:09:10",NULL,"SUTTISIT02",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-09","2026-07-09",NULL,"2026","301","TF trfr plnt to plnt",NULL,"โรงคั่วสุวรรณภูมิ","2920.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9570",NULL
"13439116","2026-07-09","58000006","All Cafe ลังกระดาษ (287*240*177 mm.)","2026-07-09","4915824735","-2920.000","PC","M003","20260629",NULL,"14:09:10",NULL,"SUTTISIT02",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-09","2026-07-09",NULL,"2026","301","TF trfr plnt to plnt",NULL,"โรงคั่วสุวรรณภูมิ","-2920.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9570",NULL
"13439117","2026-07-09","58000004","Film roll All cafe500g.420mm*900m","2026-07-09","5006748191","29.760","ROL","M003","20260703",NULL,"17:23:09",NULL,"PRONDTAN","305054599-5712","0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-03","2026-07-09",NULL,"2026","101","GR goods receipt","ROL","โรงคั่วสุวรรณภูมิ","89280.00","305054599","IV6907037",NULL,NULL,"2043579",NULL,NULL,NULL,"186000.00","9570",NULL
"13439118","2026-07-09","58000004","Film roll All cafe500g.420mm*900m","2026-07-09","5006748191","18.240","ROL","M003","20260703",NULL,"17:23:09",NULL,"PRONDTAN","305054599-5712","0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-03","2026-07-09",NULL,"2026","101","GR goods receipt","ROL","โรงคั่วสุวรรณภูมิ","54720.00","305055712","IV6907037",NULL,NULL,"2043579",NULL,NULL,NULL,"114000.00","9570",NULL
"13439134","2026-07-09","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-07-09","4915814955","-960.000","BOX","M001","240602-F/B",NULL,"11:55:56",NULL,"RAPEESAN01",NULL,"0",NULL,"0001000246","0328","G","0003",NULL,"2026-07-09","2026-07-09","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-2880000.00",NULL,"2000125363",NULL,NULL,NULL,NULL,NULL,NULL,"-975628.80","9570",NULL
"13439135","2026-07-09","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-07-09","4915815763","-2.000","BAG","M001","240602-F/B",NULL,"12:03:44",NULL,"RAPEESAN01",NULL,"151181208","เพื่อส่งให้ RD'QA 7-11 ตรวจสอบ",NULL,"0328","G","0003","405053.00","2026-07-09","2026-07-09","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-1000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-338.76","9570",NULL
"13439172","2026-07-09","54002340","สารกาแฟอาราบิก้า","2026-07-08","4915829256","-15059.500","KG","P001","260320-RPT",NULL,"14:27:44","301000000213","SUTEESEA",NULL,"151189386",NULL,NULL,"0328","G","0003",NULL,"2026-07-09","2026-07-09","53002000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-15059500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-3973753.57","9570",NULL
"13439173","2026-07-09","57000001","เมล็ดกาแฟ Clean Arabica Size L","2026-07-08","5006743440","14863.740","KG","P002","260320-RPT",NULL,"14:30:09","301000000213","SUTEESEA",NULL,"0","A.RPT 20/03/2026",NULL,"0328","G","0003",NULL,"2026-07-08","2026-07-09","53001004","2026","101","GR for order","KG","โรงคั่วสุวรรณภูมิ","14863740.00",NULL,"A.RPT 08-07-26",NULL,NULL,NULL,NULL,NULL,NULL,"4025695.34","9570",NULL
"13439174","2026-07-09","57000002","เมล็ดกาแฟ Clean Arabica B","2026-07-08","5006743440","167.200","KG","P002","260320-RPT",NULL,"14:30:09","301000000213","SUTEESEA",NULL,"0","A.RPT 20/03/2026",NULL,"0328","G","0003",NULL,"2026-07-08","2026-07-09","53001004","2026","101","GR for order","KG","โรงคั่วสุวรรณภูมิ","167200.00",NULL,"A.RPT 08-07-26",NULL,NULL,NULL,NULL,NULL,NULL,"45282.78","9570",NULL
"13439230","2026-07-09","59000001","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.","2026-07-09","4915830213","-2.000","BAG","P004","260505-T/B",NULL,"14:30:38",NULL,"SONGPCHI",NULL,"0",NULL,"OTC0400","0328","G","0003",NULL,"2026-07-09","2026-07-09","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-1000.00",NULL,"2000125385",NULL,NULL,NULL,NULL,NULL,NULL,"-339.64","9570",NULL
"13439231","2026-07-09","59000001","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.","2026-07-09","4915828793","-40.000","BAG","P004","260505-T/B",NULL,"14:25:52",NULL,"CHONMPRA",NULL,"0",NULL,"0002016816","0328","G","0003",NULL,"2026-07-09","2026-07-09","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-20000.00",NULL,"2000125378",NULL,NULL,NULL,NULL,NULL,NULL,"-6792.80","9570",NULL
"13439332","2026-07-09","59000003","เมล็ดกาแฟคั่ว Classic 1 bag ขนาด 500 G.","2026-07-09","4915840366","-411.000","BAG","M001","260701-R1",NULL,"16:03:58",NULL,"JURASDOK",NULL,"0",NULL,NULL,"0328","G","0003",NULL,"2026-07-09","2026-07-09",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","-205500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9570",NULL
"13439333","2026-07-09","59000003","เมล็ดกาแฟคั่ว Classic 1 bag ขนาด 500 G.","2026-07-09","4915840366","411.000","BAG","P004","260701-R1",NULL,"16:03:58",NULL,"JURASDOK",NULL,"0",NULL,NULL,"0328","G","0003",NULL,"2026-07-09","2026-07-09",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","205500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9570",NULL
"13439334","2026-07-09","59000003","เมล็ดกาแฟคั่ว Classic 1 bag ขนาด 500 G.","2026-07-09","4915844962","-20.000","BAG","P004","260701-R1",NULL,"17:25:15",NULL,"CHONMPRA",NULL,"0",NULL,"0001100192","0328","G","0003",NULL,"2026-07-09","2026-07-09","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-10000.00",NULL,"2000125415",NULL,NULL,NULL,NULL,NULL,NULL,"-3700.40","9570",NULL
"13459983","2026-07-10","59000013","กาแฟมวลชน Gold Blend ขนาด 500 G.","2026-07-10","4915936935","12.000","BAG","P004","280226-RE",NULL,"15:30:01",NULL,"THANAWIS",NULL,"151234231",NULL,"7515723","0328","G","0003",NULL,"2026-07-10","2026-07-10",NULL,"2026","542","RE subctrStck toWhse",NULL,"โรงคั่วสุวรรณภูมิ","6000.00",NULL,NULL,NULL,NULL,"E7515723",NULL,NULL,NULL,"0.00","9588",NULL
"13459982","2026-07-10","59000013","กาแฟมวลชน Gold Blend ขนาด 500 G.","2026-07-10","4915936935","-12.000","BAG","SH01","280226-RE",NULL,"15:30:01",NULL,"THANAWIS",NULL,"151234231",NULL,"7515723","0328","G","0003",NULL,"2026-07-10","2026-07-10",NULL,"2026","542","RE subctrStck toWhse",NULL,"โรงคั่วสุวรรณภูมิ","-6000.00",NULL,NULL,NULL,NULL,"E7515723",NULL,NULL,"O","0.00","9588",NULL
"13459981","2026-07-10","59000012","กาแฟมวลชน Gold Blend ขนาด 250 G.","2026-07-10","4915917827","-2.000","BAG","P004","280226-RE",NULL,"14:07:15",NULL,"CHONMPRA",NULL,"0",NULL,"0002016575","0328","G","0003",NULL,"2026-07-10","2026-07-10","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-500.00",NULL,"2000125507",NULL,NULL,NULL,NULL,NULL,NULL,"-181.80","9588",NULL
"13459980","2026-07-10","59000012","กาแฟมวลชน Gold Blend ขนาด 250 G.","2026-07-10","4915936935","-12.000","BAG","SH01","280226-RE",NULL,"15:30:01",NULL,"THANAWIS",NULL,"151234231",NULL,"7515723","0328","G","0003",NULL,"2026-07-10","2026-07-10",NULL,"2026","542","RE subctrStck toWhse",NULL,"โรงคั่วสุวรรณภูมิ","-3000.00",NULL,NULL,NULL,NULL,"E7515723",NULL,NULL,"O","0.00","9588",NULL
"13459979","2026-07-10","59000012","กาแฟมวลชน Gold Blend ขนาด 250 G.","2026-07-10","4915936935","12.000","BAG","P004","280226-RE",NULL,"15:30:01",NULL,"THANAWIS",NULL,"151234231",NULL,"7515723","0328","G","0003",NULL,"2026-07-10","2026-07-10",NULL,"2026","542","RE subctrStck toWhse",NULL,"โรงคั่วสุวรรณภูมิ","3000.00",NULL,NULL,NULL,NULL,"E7515723",NULL,NULL,NULL,"0.00","9588",NULL
"13459931","2026-07-10","54002340","สารกาแฟอาราบิก้า","2026-07-10","5006786746","2010.000","KG","M002","260710-CF",NULL,"18:27:55",NULL,"RAPEESAN01","305057000","0",NULL,NULL,"0328","G","0003",NULL,"2026-07-10","2026-07-10",NULL,"2026","101","GR goods receipt","KG","โรงคั่วสุวรรณภูมิ","2010000.00","305057000","RT-20260700005",NULL,NULL,"2053774",NULL,NULL,NULL,"546720.00","9588",NULL
"13459932","2026-07-10","54002340","สารกาแฟอาราบิก้า","2026-07-10","5006786909","90.800","KG","M002","260710-CF",NULL,"18:36:18",NULL,"RAPEESAN01","305056999","0",NULL,NULL,"0328","G","0003",NULL,"2026-07-10","2026-07-10",NULL,"2026","101","GR goods receipt","KG","โรงคั่วสุวรรณภูมิ","90800.00","305056999","RT-20260700005",NULL,NULL,"2053774",NULL,NULL,NULL,"24697.60","9588",NULL
"13459761","2026-07-10","54002340","สารกาแฟอาราบิก้า","2026-07-10","4915947961","-700.000","G","M002","260619-CF",NULL,"18:57:31",NULL,"RAPEESAN01",NULL,"151243657","รับเข้า A.CF แก้ไข 26/06",NULL,"0328","G","0003","405053.00","2026-07-10","2026-07-10","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-700.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-184.74","9588",NULL
"13459754","2026-07-10","59000004","Super  Blend  500 G.","2026-07-10","4915905061","-28.000","BAG","P004","260602",NULL,"11:37:52",NULL,"THANAWIS",NULL,"0",NULL,"0002045798","0328","G","0003",NULL,"2026-07-10","2026-07-10","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-14000.00",NULL,"2000125497",NULL,NULL,NULL,NULL,NULL,NULL,"-4006.52","9588",NULL
"13459745","2026-07-10","57000002","เมล็ดกาแฟ Clean Arabica B","2026-07-10","4915947968","-1000.000","G","P002","260519-TTW",NULL,"19:03:42",NULL,"RAPEESAN01",NULL,"151243124","Grade B ก่อนหลัง 10.07.26",NULL,"0328","G","0003","405053.00","2026-07-10","2026-07-10","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-1000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-270.83","9588",NULL
"13459744","2026-07-10","57000002","เมล็ดกาแฟ Clean Arabica B","2026-07-10","4915948099","-2000.000","G","P002","260519-TTW",NULL,"19:12:53",NULL,"RAPEESAN01",NULL,"151242809","Grade B ก่อนหลัง 09.07.26",NULL,"0328","G","0003","405053.00","2026-07-10","2026-07-10","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-2000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-541.66","9588",NULL
"13459730","2026-07-10","59000001","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.","2026-07-10","4915918356","-2.000","BAG","M001","260505-T/B",NULL,"14:09:00",NULL,"CHONMPRA",NULL,"0",NULL,"OTC0400","0328","G","0003",NULL,"2026-07-10","2026-07-10","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-1000.00",NULL,"2000125511",NULL,NULL,NULL,NULL,NULL,NULL,"-339.64","9588",NULL
"13459731","2026-07-10","59000001","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.","2026-07-10","4915937293","-20.000","BAG","P004","260505-T/B",NULL,"15:39:05",NULL,"THANAWIS",NULL,"0",NULL,"0001100223","0328","G","0003",NULL,"2026-07-10","2026-07-10","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-10000.00",NULL,"2000125524",NULL,NULL,NULL,NULL,NULL,NULL,"-3396.40","9588",NULL
"13459729","2026-07-10","59000001","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.","2026-07-10","4915903907","-20.000","BAG","P004","260505-T/B",NULL,"11:13:42",NULL,"CHONMPRA",NULL,"0",NULL,"0001100223","0328","G","0003",NULL,"2026-07-10","2026-07-10","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-10000.00",NULL,"2000125494",NULL,NULL,NULL,NULL,NULL,NULL,"-3396.40","9588",NULL
"13459728","2026-07-10","59000001","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.","2026-07-10","4915940056","-2.000","BAG","P004","260505-T/B",NULL,"16:46:17",NULL,"THANAWIS",NULL,"0",NULL,"OTC0300","0328","G","0003",NULL,"2026-07-10","2026-07-10","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-1000.00",NULL,"2000125531",NULL,NULL,NULL,NULL,NULL,NULL,"-339.64","9588",NULL
"13459675","2026-07-10","57000002","เมล็ดกาแฟ Clean Arabica B","2026-07-10","4915948099","-2000.000","G","P002","260403-TTW",NULL,"19:12:53",NULL,"RAPEESAN01",NULL,"151242809","Grade B ก่อนหลัง 09.07.26",NULL,"0328","G","0003","405053.00","2026-07-10","2026-07-10","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-2000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-541.66","9588",NULL
"13459663","2026-07-10","54002340","สารกาแฟอาราบิก้า","2026-07-08","4915898556","-500.000","G","P001","260320-RPT",NULL,"09:18:39",NULL,"SUTEESEA",NULL,"151155423","A.RPT 20.03.2026 CL 09:40 Silo 1",NULL,"0328","G","0003","405053.00","2026-07-08","2026-07-10","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-131.94","9588",NULL
"13459662","2026-07-10","54002340","สารกาแฟอาราบิก้า","2026-07-08","4915898556","-500.000","G","P001","260320-RPT",NULL,"09:18:39",NULL,"SUTEESEA",NULL,"151155423","A.CPBF 25.03.2026 CL 15:35 Silo 2",NULL,"0328","G","0003","405053.00","2026-07-08","2026-07-10","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-131.94","9588",NULL
"13459661","2026-07-10","54002340","สารกาแฟอาราบิก้า","2026-07-09","4915898636","-500.000","G","P001","260320-RPT",NULL,"09:21:32",NULL,"SUTEESEA",NULL,"151194073","A.CPBF 25.03.2026 CL 09:20 Silo 2",NULL,"0328","G","0003","405053.00","2026-07-09","2026-07-10","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-131.94","9588",NULL
"13459642","2026-07-10","57000002","เมล็ดกาแฟ Clean Arabica B","2026-07-01","4915948954","-3000.000","G","P002","251202-BBB",NULL,"19:58:57",NULL,"RAPEESAN01",NULL,"150837990","สารกาแฟเกรดB ก่อน-หลังโหลด BB25,35,37",NULL,"0328","G","0003","405053.00","2026-07-01","2026-07-10","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-3000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-812.49","9588",NULL
"13459637","2026-07-10","58000002","WIPF WICOVALVE W009","2026-07-01","4915948898","-17.000","PC","P003","25092025",NULL,"19:55:27",NULL,"RAPEESAN01",NULL,"150838107","เบิกซองพร้อมวาล์วเพื่อทดสอบRibbon",NULL,"0328","PC","0003","405053.00","2026-07-01","2026-07-10","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-17.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-14.38","9588",NULL
"13459596","2026-07-10","58000004","Film roll All cafe500g.420mm*900m","2026-07-10","5006781251","48.000","ROL","M003","20260710",NULL,"14:18:15",NULL,"SUTTISIT02","305057371","0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-10","2026-07-10",NULL,"2026","101","GR goods receipt","ROL","โรงคั่วสุวรรณภูมิ","144000.00","305057371","IV6907109",NULL,NULL,"2043579",NULL,NULL,NULL,"300000.00","9588",NULL
"13459595","2026-07-10","58000006","All Cafe ลังกระดาษ (287*240*177 mm.)","2026-07-10","4915918842","-2600.000","PC","M003","20260629",NULL,"14:10:01",NULL,"SUTTISIT02",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-10","2026-07-10",NULL,"2026","301","TF trfr plnt to plnt",NULL,"โรงคั่วสุวรรณภูมิ","-2600.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9588",NULL
"13459593","2026-07-10","58000003","Film roll Gold blend 420mm*900m","2026-07-01","4915948898","-17.000","PC","P003","20260622",NULL,"19:55:27",NULL,"RAPEESAN01",NULL,"150838107","เบิกซองพร้อมวาล์วเพื่อทดสอบRibbon",NULL,"0328","PC","0003","405053.00","2026-07-01","2026-07-10","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-17.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-35.00","9588",NULL
"13459594","2026-07-10","58000006","All Cafe ลังกระดาษ (287*240*177 mm.)","2026-07-10","4915918842","2600.000","PC","P003","20260629",NULL,"14:10:01",NULL,"SUTTISIT02",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-10","2026-07-10",NULL,"2026","301","TF trfr plnt to plnt",NULL,"โรงคั่วสุวรรณภูมิ","2600.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9588",NULL
"13459592","2026-07-10","58000004","Film roll All cafe500g.420mm*900m","2026-07-10","4915918842","-36000.000","PC","M003","20260618",NULL,"14:10:01",NULL,"SUTTISIT02",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-10","2026-07-10",NULL,"2026","301","TF trfr plnt to plnt",NULL,"โรงคั่วสุวรรณภูมิ","-36000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9588",NULL
"13459591","2026-07-10","58000004","Film roll All cafe500g.420mm*900m","2026-07-10","4915918842","36000.000","PC","P003","20260618",NULL,"14:10:01",NULL,"SUTTISIT02",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-10","2026-07-10",NULL,"2026","301","TF trfr plnt to plnt",NULL,"โรงคั่วสุวรรณภูมิ","36000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9588",NULL
"13459590","2026-07-10","58000002","WIPF WICOVALVE W009","2026-07-10","4915918842","-20000.000","PC","M003","20260511",NULL,"14:10:01",NULL,"SUTTISIT02",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-10","2026-07-10",NULL,"2026","301","TF trfr plnt to plnt",NULL,"โรงคั่วสุวรรณภูมิ","-20000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9588",NULL
"13459589","2026-07-10","58000002","WIPF WICOVALVE W009","2026-07-10","4915918842","20000.000","PC","P003","20260511",NULL,"14:10:01",NULL,"SUTTISIT02",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-10","2026-07-10",NULL,"2026","301","TF trfr plnt to plnt",NULL,"โรงคั่วสุวรรณภูมิ","20000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9588",NULL
"13459034","2026-07-10","54000541","แอตลาส_เติมแก๊ส LPG ขนาด48Kg.2หัว","2026-07-10","5006785574","15.000","PC","M004","07-26",NULL,"17:26:28",NULL,"WANTILER","305058103","0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-10","2026-07-10",NULL,"2026","101","GR goods receipt","PC","โรงคั่วสุวรรณภูมิ","15.00","305058103","IVV0082607090906",NULL,NULL,"2048975",NULL,NULL,NULL,"15525.00","9588",NULL
"13459021","2026-07-10","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-07-10","4915943493","-1.000","BAG","M001","010702-R/B",NULL,"17:58:35",NULL,"RAPEESAN01",NULL,"151194130","Retain 06.07.2026.1 A012R002",NULL,"0328","G","0003","405053.00","2026-07-10","2026-07-10","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-169.86","9588",NULL
"13459020","2026-07-10","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-07-10","4915943493","-2.000","BAG","M001","010702-R/B",NULL,"17:58:35",NULL,"RAPEESAN01",NULL,"151194130","Top Up 01.07.26.1 A012R002",NULL,"0328","G","0003","405053.00","2026-07-10","2026-07-10","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-1000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-339.72","9588",NULL
"13459019","2026-07-10","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-07-10","4915943642","-3.000","BAG","M001","010702-R/B",NULL,"18:00:35",NULL,"RAPEESAN01",NULL,"151245138","ฐาน 10.07.26.1 A010R002",NULL,"0328","G","0003","405053.00","2026-07-10","2026-07-10","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-1500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-509.58","9588",NULL
"13459017","2026-07-10","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-07-10","4915943648","-1.000","BAG","M001","010702-R/B",NULL,"18:01:57",NULL,"RAPEESAN01",NULL,"151243891","Top Up 06.07.26.1 A012R002",NULL,"0328","G","0003","405053.00","2026-07-10","2026-07-10","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-169.86","9588",NULL
